,Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
346,346,0,14198.285921372451,2024-06-04 11:00:00+00:00,1.08614,0.0,2024-06-04 14:00:00+00:00,1.08719,0.0,14.908200217440026,0.0009667262047249214,Long,Closed,346
347,347,0,14179.16641913441,2024-06-04 20:00:00+00:00,1.08792,0.0,2024-06-05 00:00:00+00:00,1.08823,0.0,4.395541589930872,0.00028494742260455174,Long,Closed,347
348,348,0,14181.160621018962,2024-06-05 03:00:00+00:00,1.08786,0.0,2024-06-05 06:00:00+00:00,1.08786,0.0,0.0,0.0,Long,Closed,348
349,349,0,14190.291579143539,2024-06-05 07:00:00+00:00,1.08716,0.0,2024-06-05 10:00:00+00:00,1.08716,0.0,0.0,0.0,Long,Closed,349
350,350,0,14194.73085992316,2024-06-05 11:00:00+00:00,1.08682,0.0,2024-06-05 12:00:00+00:00,1.08736,0.0,7.66515466436249,0.0004968624059184416,Long,Closed,350
351,351,0,14201.81228561264,2024-06-05 16:00:00+00:00,1.08644,0.0,2024-06-05 17:00:00+00:00,1.08664,0.0,2.8403624571219552,0.00018408747836968416,Long,Closed,351
352,352,0,14189.796995014009,2024-06-05 23:00:00+00:00,1.08742,0.0,2024-06-06 00:00:00+00:00,1.08742,0.0,0.0,0.0,Short,Closed,352
353,353,0,14163.746808685477,2024-06-06 01:00:00+00:00,1.08942,0.0,2024-06-06 11:00:00+00:00,1.08742,0.0,28.327493617369328,0.0018358392539148218,Short,Closed,353
354,354,0,14278.496657976197,2024-06-07 14:00:00+00:00,1.08126,0.0,2024-06-07 15:00:00+00:00,1.08126,0.0,0.0,0.0,Long,Closed,354
355,355,0,14288.275364087056,2024-06-07 16:00:00+00:00,1.08052,0.0,2024-06-07 17:00:00+00:00,1.08052,0.0,0.0,0.0,Long,Closed,355
356,356,0,14338.169412314113,2024-06-10 02:00:00+00:00,1.07676,0.0,2024-06-10 03:00:00+00:00,1.07676,0.0,0.0,0.0,Long,Closed,356
357,357,0,14356.035127116238,2024-06-10 04:00:00+00:00,1.07542,0.0,2024-06-10 05:00:00+00:00,1.07542,0.0,0.0,0.0,Long,Closed,357
358,358,0,14358.972559898944,2024-06-10 06:00:00+00:00,1.0752,0.0,2024-06-10 07:00:00+00:00,1.07542,0.0,3.1589739631781413,0.00020461309523811945,Long,Closed,358
359,359,0,14379.915235719753,2024-06-10 10:00:00+00:00,1.0737,0.0,2024-06-10 14:00:00+00:00,1.0737,0.0,0.0,0.0,Long,Closed,359
360,360,0,14349.97768332091,2024-06-10 17:00:00+00:00,1.07594,0.0,2024-06-10 18:00:00+00:00,1.07594,0.0,0.0,0.0,Short,Closed,360
361,361,0,14345.17791377153,2024-06-10 19:00:00+00:00,1.0763,0.0,2024-06-10 20:00:00+00:00,1.0763,0.0,0.0,0.0,Short,Closed,361
362,362,0,14344.378264328196,2024-06-10 23:00:00+00:00,1.07636,0.0,2024-06-11 01:00:00+00:00,1.07658,0.0,3.1557632181538793,0.00020439258240748155,Long,Closed,362
363,363,0,14339.396097286164,2024-06-11 02:00:00+00:00,1.0768,0.0,2024-06-11 03:00:00+00:00,1.0768,0.0,0.0,0.0,Short,Closed,363
364,364,0,14373.568027217141,2024-06-11 17:00:00+00:00,1.07424,0.0,2024-06-11 18:00:00+00:00,1.07424,0.0,0.0,0.0,Short,Closed,364
365,365,0,14381.868554570277,2024-06-12 00:00:00+00:00,1.07362,0.0,2024-06-12 02:00:00+00:00,1.0741,0.0,6.9032969061936456,0.00044708556099923053,Long,Closed,365
366,366,0,14361.85918441084,2024-06-12 09:00:00+00:00,1.07526,0.0,2024-06-12 10:00:00+00:00,1.07526,0.0,0.0,0.0,Short,Closed,366
367,367,0,14346.38218040319,2024-06-12 11:00:00+00:00,1.07642,0.0,2024-06-12 12:00:00+00:00,1.07642,0.0,0.0,0.0,Short,Closed,367
368,368,0,14250.533106905861,2024-06-12 13:00:00+00:00,1.08366,0.0,2024-06-12 14:00:00+00:00,1.08366,0.0,0.0,0.0,Short,Closed,368
369,369,0,14290.2259812424,2024-06-12 19:00:00+00:00,1.08065,0.0,2024-06-13 01:00:00+00:00,1.08065,0.0,0.0,0.0,Long,Closed,369
370,370,0,14306.377168162458,2024-06-13 10:00:00+00:00,1.07943,0.0,2024-06-13 11:00:00+00:00,1.07943,0.0,0.0,0.0,Long,Closed,370
371,371,0,14357.986803616383,2024-06-13 15:00:00+00:00,1.07555,0.0,2024-06-13 16:00:00+00:00,1.07555,0.0,0.0,0.0,Long,Closed,371
372,372,0,14383.529587785106,2024-06-14 00:00:00+00:00,1.07364,0.0,2024-06-14 01:00:00+00:00,1.0739,0.0,3.7397176928261615,0.0002421668343207606,Long,Closed,372
373,373,0,14392.349562873886,2024-06-14 05:00:00+00:00,1.07306,0.0,2024-06-14 06:00:00+00:00,1.07306,0.0,0.0,0.0,Long,Closed,373
374,374,0,14422.995033468547,2024-06-14 07:00:00+00:00,1.07078,0.0,2024-06-14 08:00:00+00:00,1.07078,0.0,0.0,0.0,Long,Closed,374
375,375,0,14450.52549912743,2024-06-14 09:00:00+00:00,1.06874,0.0,2024-06-14 13:00:00+00:00,1.06874,0.0,0.0,0.0,Long,Closed,375
376,376,0,14432.969442205384,2024-06-14 16:00:00+00:00,1.07004,0.0,2024-06-14 19:00:00+00:00,1.07004,0.0,0.0,0.0,Short,Closed,376
377,377,0,14418.416817851832,2024-06-17 09:00:00+00:00,1.07112,0.0,2024-06-17 12:00:00+00:00,1.07112,0.0,0.0,0.0,Short,Closed,377
378,378,0,14398.521929831677,2024-06-17 17:00:00+00:00,1.0726,0.0,2024-06-17 18:00:00+00:00,1.0726,0.0,0.0,0.0,Short,Closed,378
379,379,0,14400.670081251588,2024-06-18 02:00:00+00:00,1.07244,0.0,2024-06-18 04:00:00+00:00,1.07244,0.0,0.0,0.0,Long,Closed,379
380,380,0,14383.100928463287,2024-06-19 00:00:00+00:00,1.07375,0.0,2024-06-19 04:00:00+00:00,1.07375,0.0,0.0,0.0,Long,Closed,380
381,381,0,14375.469712876476,2024-06-19 18:00:00+00:00,1.07432,0.0,2024-06-19 23:00:00+00:00,1.07471,0.0,5.606433188024312,0.00036302032913859277,Long,Closed,381
382,382,0,14382.122420148113,2024-06-20 02:00:00+00:00,1.07394,0.0,2024-06-20 05:00:00+00:00,1.07394,0.0,0.0,0.0,Long,Closed,382
383,383,0,14401.70124561191,2024-06-20 07:00:00+00:00,1.07248,0.0,2024-06-20 08:00:00+00:00,1.07248,0.0,0.0,0.0,Long,Closed,383
384,384,0,14425.37409583632,2024-06-20 16:00:00+00:00,1.07072,0.0,2024-06-20 17:00:00+00:00,1.07072,0.0,0.0,0.0,Long,Closed,384
385,385,0,14421.198801054934,2024-06-21 01:00:00+00:00,1.07103,0.0,2024-06-21 02:00:00+00:00,1.07103,0.0,0.0,0.0,Short,Closed,385
386,386,0,14464.821644403319,2024-06-21 07:00:00+00:00,1.0678,0.0,2024-06-24 09:00:00+00:00,1.07179,0.0,57.71463836116891,0.003736654804270441,Long,Closed,386
387,387,0,14410.321090921325,2024-06-24 10:00:00+00:00,1.07304,0.0,2024-06-24 11:00:00+00:00,1.07304,0.0,0.0,0.0,Short,Closed,387
388,388,0,14401.46311204453,2024-06-25 02:00:00+00:00,1.0737,0.0,2024-06-25 03:00:00+00:00,1.0737,0.0,0.0,0.0,Short,Closed,388
389,389,0,14397.976594474852,2024-06-25 04:00:00+00:00,1.07396,0.0,2024-06-25 05:00:00+00:00,1.07396,0.0,0.0,0.0,Short,Closed,389
390,390,0,14438.308567455566,2024-06-25 11:00:00+00:00,1.07096,0.0,2024-06-25 12:00:00+00:00,1.07096,0.0,0.0,0.0,Long,Closed,390
391,391,0,14447.751895242476,2024-06-25 13:00:00+00:00,1.07026,0.0,2024-06-25 14:00:00+00:00,1.07026,0.0,0.0,0.0,Long,Closed,391
392,392,0,14432.78320599066,2024-06-25 17:00:00+00:00,1.07137,0.0,2024-06-25 18:00:00+00:00,1.07137,0.0,0.0,0.0,Short,Closed,392
393,393,0,14429.685464167796,2024-06-25 19:00:00+00:00,1.0716,0.0,2024-06-25 21:00:00+00:00,1.07137,0.0,3.3188276567616413,0.00021463232549478464,Short,Closed,393
394,394,0,14459.219987002318,2024-06-26 06:00:00+00:00,1.06948,0.0,2024-06-26 07:00:00+00:00,1.06948,0.0,0.0,0.0,Long,Closed,394
395,395,0,14464.629954446105,2024-06-27 03:00:00+00:00,1.06908,0.0,2024-06-27 04:00:00+00:00,1.06908,0.0,0.0,0.0,Short,Closed,395
396,396,0,14457.868127395092,2024-06-27 05:00:00+00:00,1.06958,0.0,2024-06-27 07:00:00+00:00,1.06908,0.0,7.228934063696215,0.00046747321378476413,Short,Closed,396
397,397,0,14470.177646299986,2024-06-27 08:00:00+00:00,1.06882,0.0,2024-06-27 09:00:00+00:00,1.0693,0.0,6.945685270220565,0.000449093392713238,Long,Closed,397
398,398,0,14446.986006556035,2024-06-27 16:00:00+00:00,1.07068,0.0,2024-06-27 17:00:00+00:00,1.07068,0.0,0.0,0.0,Long,Closed,398
399,399,0,14443.20887568109,2024-06-28 10:00:00+00:00,1.07096,0.0,2024-06-28 11:00:00+00:00,1.06978,0.0,17.042986473303245,0.0011018151938447464,Short,Closed,399
400,400,0,14445.959680557002,2024-06-28 19:00:00+00:00,1.07111,0.0,2024-06-30 21:00:00+00:00,1.07145,0.0,4.911626291388529,0.00031742771517392335,Long,Closed,400
401,401,0,14415.170341247163,2024-06-30 23:00:00+00:00,1.0735,0.0,2024-07-01 00:00:00+00:00,1.07395,0.0,6.486826653563185,0.00041918956683757437,Long,Closed,401
402,402,0,14390.03952480674,2024-07-01 02:00:00+00:00,1.07551,0.0,2024-07-01 05:00:00+00:00,1.07551,0.0,0.0,0.0,Short,Closed,402
403,403,0,14370.131299280314,2024-07-01 06:00:00+00:00,1.077,0.0,2024-07-01 07:00:00+00:00,1.07549,0.0,21.6988982619132,0.001402042711234907,Short,Closed,403
404,404,0,14416.198246574493,2024-07-01 20:00:00+00:00,1.07401,0.0,2024-07-02 04:00:00+00:00,1.07296,0.0,15.137008158902972,0.00097764452844944,Short,Closed,404
405,405,0,14431.579214345351,2024-07-02 12:00:00+00:00,1.07318,0.0,2024-07-02 13:00:00+00:00,1.07318,0.0,0.0,0.0,Short,Closed,405
406,406,0,14416.131152672964,2024-07-02 14:00:00+00:00,1.07433,0.0,2024-07-02 19:00:00+00:00,1.07433,0.0,0.0,0.0,Short,Closed,406
407,407,0,14422.440710382303,2024-07-03 05:00:00+00:00,1.07386,0.0,2024-07-03 06:00:00+00:00,1.07436,0.0,7.211220355189653,0.00046561004227729504,Long,Closed,407
408,408,0,14334.751288528105,2024-07-03 14:00:00+00:00,1.08058,0.0,2024-07-04 14:00:00+00:00,1.08058,0.0,0.0,0.0,Short,Closed,408
409,409,0,14328.121459427333,2024-07-04 15:00:00+00:00,1.08108,0.0,2024-07-04 16:00:00+00:00,1.08108,0.0,0.0,0.0,Short,Closed,409
410,410,0,14328.65162006743,2024-07-04 23:00:00+00:00,1.08104,0.0,2024-07-05 00:00:00+00:00,1.08118,0.0,2.006011226811097,0.00012950492118711206,Long,Closed,410
411,411,0,14319.14157027708,2024-07-05 02:00:00+00:00,1.0818,0.0,2024-07-05 03:00:00+00:00,1.0818,0.0,0.0,0.0,Short,Closed,411
412,412,0,14313.848965741767,2024-07-05 04:00:00+00:00,1.0822,0.0,2024-07-05 07:00:00+00:00,1.0822,0.0,0.0,0.0,Short,Closed,412
413,413,0,14310.278668901434,2024-07-05 10:00:00+00:00,1.08247,0.0,2024-07-05 11:00:00+00:00,1.08247,0.0,0.0,0.0,Long,Closed,413
414,414,0,14288.367032298469,2024-07-05 19:00:00+00:00,1.08413,0.0,2024-07-07 21:00:00+00:00,1.0828,0.0,19.003528152956278,0.0012267901450932564,Short,Closed,414
415,415,0,14314.35524051473,2024-07-07 23:00:00+00:00,1.08256,0.0,2024-07-08 01:00:00+00:00,1.08256,0.0,0.0,0.0,Short,Closed,415
416,416,0,14319.381627059847,2024-07-08 06:00:00+00:00,1.08218,0.0,2024-07-08 07:00:00+00:00,1.08288,0.0,10.02356713894369,0.0006468424846145054,Long,Closed,416
417,417,0,14305.240137442364,2024-07-08 15:00:00+00:00,1.08346,0.0,2024-07-08 16:00:00+00:00,1.08346,0.0,0.0,0.0,Long,Closed,417
418,418,0,14308.673817682151,2024-07-08 17:00:00+00:00,1.0832,0.0,2024-07-08 18:00:00+00:00,1.0832,0.0,0.0,0.0,Long,Closed,418
419,419,0,14317.926539781345,2024-07-08 19:00:00+00:00,1.0825,0.0,2024-07-08 20:00:00+00:00,1.0825,0.0,0.0,0.0,Long,Closed,419
420,420,0,14311.844832046712,2024-07-09 04:00:00+00:00,1.08296,0.0,2024-07-09 06:00:00+00:00,1.08264,0.0,4.579790346253503,0.00029548644455926264,Short,Closed,420
421,421,0,14329.123564980062,2024-07-09 07:00:00+00:00,1.08175,0.0,2024-07-09 11:00:00+00:00,1.08175,0.0,0.0,0.0,Long,Closed,421
422,422,0,14338.932494997438,2024-07-09 16:00:00+00:00,1.08101,0.0,2024-07-09 17:00:00+00:00,1.08101,0.0,0.0,0.0,Long,Closed,422
423,423,0,14336.412704788367,2024-07-10 00:00:00+00:00,1.0812,0.0,2024-07-10 01:00:00+00:00,1.08146,0.0,3.727467303247977,0.0002404735479099236,Long,Closed,423
424,424,0,14326.713853483938,2024-07-10 03:00:00+00:00,1.08201,0.0,2024-07-10 06:00:00+00:00,1.08201,0.0,0.0,0.0,Short,Closed,424
425,425,0,14319.17055239165,2024-07-10 11:00:00+00:00,1.08258,0.0,2024-07-10 12:00:00+00:00,1.08258,0.0,0.0,0.0,Short,Closed,425
426,426,0,14313.353083607091,2024-07-10 20:00:00+00:00,1.08302,0.0,2024-07-10 22:00:00+00:00,1.08302,0.0,0.0,0.0,Short,Closed,426
427,427,0,14306.74805874202,2024-07-11 00:00:00+00:00,1.08352,0.0,2024-07-11 01:00:00+00:00,1.08352,0.0,0.0,0.0,Short,Closed,427
428,428,0,14308.068575998372,2024-07-11 06:00:00+00:00,1.08342,0.0,2024-07-11 07:00:00+00:00,1.08364,0.0,3.1477750867179566,0.00020306067822255654,Long,Closed,428
429,429,0,14239.675196000855,2024-07-11 12:00:00+00:00,1.08869,0.0,2024-07-12 10:00:00+00:00,1.08869,0.0,0.0,0.0,Short,Closed,429
430,430,0,14210.567217700811,2024-07-12 14:00:00+00:00,1.09092,0.0,2024-07-14 21:00:00+00:00,1.08904,0.0,26.715866369275318,0.0017233161001721895,Short,Closed,430
431,431,0,14240.627581340963,2024-07-15 02:00:00+00:00,1.08918,0.0,2024-07-15 03:00:00+00:00,1.08918,0.0,0.0,0.0,Short,Closed,431
432,432,0,14213.223690569743,2024-07-15 09:00:00+00:00,1.09128,0.0,2024-07-15 13:00:00+00:00,1.09128,0.0,0.0,0.0,Short,Closed,432
433,433,0,14207.4952817984,2024-07-15 14:00:00+00:00,1.09172,0.0,2024-07-15 16:00:00+00:00,1.09074,0.0,13.923345376162615,0.0008976660682226329,Short,Closed,433
434,434,0,14240.540214283701,2024-07-15 17:00:00+00:00,1.08948,0.0,2024-07-15 20:00:00+00:00,1.08948,0.0,0.0,0.0,Long,Closed,434
435,435,0,14248.64881863399,2024-07-16 06:00:00+00:00,1.08886,0.0,2024-07-16 07:00:00+00:00,1.08924,0.0,5.414486551080699,0.0003489888507245971,Long,Closed,435
436,436,0,14245.561552522584,2024-07-16 17:00:00+00:00,1.08921,0.0,2024-07-16 18:00:00+00:00,1.08921,0.0,0.0,0.0,Short,Closed,436
437,437,0,14232.886402817076,2024-07-16 19:00:00+00:00,1.09018,0.0,2024-07-16 22:00:00+00:00,1.09018,0.0,0.0,0.0,Short,Closed,437
438,438,0,14227.013834777254,2024-07-17 03:00:00+00:00,1.09063,0.0,2024-07-17 06:00:00+00:00,1.09024,0.0,5.548535395562794,0.00035759148382125605,Short,Closed,438
439,439,0,14179.655021739765,2024-07-17 09:00:00+00:00,1.09439,0.0,2024-07-18 17:00:00+00:00,1.09086,0.0,50.05418222674234,0.0032255411690531423,Short,Closed,439
440,440,0,14254.201917841116,2024-07-18 19:00:00+00:00,1.08972,0.0,2024-07-18 20:00:00+00:00,1.08972,0.0,0.0,0.0,Long,Closed,440
441,441,0,14259.43608297819,2024-07-19 11:00:00+00:00,1.08932,0.0,2024-07-19 18:00:00+00:00,1.08804,0.0,18.25207818621493,0.0011750449821909077,Short,Closed,441
442,442,0,14273.766121352615,2024-07-21 21:00:00+00:00,1.08861,0.0,2024-07-21 22:00:00+00:00,1.08861,0.0,0.0,0.0,Short,Closed,442
443,443,0,14272.848346038949,2024-07-22 01:00:00+00:00,1.08868,0.0,2024-07-22 05:00:00+00:00,1.08868,0.0,0.0,0.0,Long,Closed,443
444,444,0,14280.456334312732,2024-07-22 06:00:00+00:00,1.0881,0.0,2024-07-22 08:00:00+00:00,1.08876,0.0,9.42510118064456,0.0006065618968843589,Long,Closed,444
445,445,0,14268.89225630278,2024-07-22 09:00:00+00:00,1.08918,0.0,2024-07-22 11:00:00+00:00,1.08872,0.0,6.563690437900732,0.0004223360693366586,Short,Closed,445
446,446,0,14288.804168828137,2024-07-22 12:00:00+00:00,1.0878,0.0,2024-07-22 17:00:00+00:00,1.08894,0.0,16.289236752463694,0.0010479867622724519,Long,Closed,446
447,447,0,14284.104681559014,2024-07-23 06:00:00+00:00,1.0885,0.0,2024-07-23 07:00:00+00:00,1.0885,0.0,0.0,0.0,Long,Closed,447
448,448,0,14320.94312045407,2024-07-23 11:00:00+00:00,1.0857,0.0,2024-07-23 12:00:00+00:00,1.0857,0.0,0.0,0.0,Long,Closed,448
449,449,0,14331.239119821725,2024-07-23 13:00:00+00:00,1.08492,0.0,2024-07-23 14:00:00+00:00,1.08492,0.0,0.0,0.0,Long,Closed,449
450,450,0,14327.277368530791,2024-07-23 18:00:00+00:00,1.08522,0.0,2024-07-23 19:00:00+00:00,1.08522,0.0,0.0,0.0,Long,Closed,450
451,451,0,14334.41009871758,2024-07-24 00:00:00+00:00,1.08468,0.0,2024-07-24 02:00:00+00:00,1.08468,0.0,0.0,0.0,Long,Closed,451
452,452,0,14326.61728959335,2024-07-24 05:00:00+00:00,1.08527,0.0,2024-07-24 06:00:00+00:00,1.08452,0.0,10.744962967195534,0.0006910722677306443,Short,Closed,452
453,453,0,14342.935674807826,2024-07-24 10:00:00+00:00,1.08426,0.0,2024-07-24 11:00:00+00:00,1.08426,0.0,0.0,0.0,Short,Closed,453
454,454,0,14322.1972452107,2024-07-24 12:00:00+00:00,1.08583,0.0,2024-07-24 18:00:00+00:00,1.08426,0.0,22.48584967498209,0.0014458985292357827,Short,Closed,454
455,455,0,14355.11500140213,2024-07-24 23:00:00+00:00,1.08381,0.0,2024-07-25 01:00:00+00:00,1.08381,0.0,0.0,0.0,Long,Closed,455
456,456,0,14323.528990673569,2024-07-25 16:00:00+00:00,1.0862,0.0,2024-07-25 17:00:00+00:00,1.08547,0.0,10.456176163193959,0.0006720677591605204,Short,Closed,456
457,457,0,14347.551210140697,2024-07-25 19:00:00+00:00,1.0846,0.0,2024-07-25 20:00:00+00:00,1.0846,0.0,0.0,0.0,Long,Closed,457
458,458,0,14336.976269134506,2024-07-26 00:00:00+00:00,1.0854,0.0,2024-07-26 01:00:00+00:00,1.0854,0.0,0.0,0.0,Short,Closed,458
459,459,0,14339.090010061,2024-07-26 06:00:00+00:00,1.08524,0.0,2024-07-26 07:00:00+00:00,1.08524,0.0,0.0,0.0,Long,Closed,459
460,460,0,14334.07089268675,2024-07-26 10:00:00+00:00,1.08562,0.0,2024-07-26 11:00:00+00:00,1.08562,0.0,0.0,0.0,Short,Closed,460
461,461,0,14338.2972841782,2024-07-28 23:00:00+00:00,1.0853,0.0,2024-07-29 00:00:00+00:00,1.08578,0.0,6.882382696407149,0.000442274025615141,Long,Closed,461
462,462,0,14332.144245220617,2024-07-29 04:00:00+00:00,1.08591,0.0,2024-07-29 05:00:00+00:00,1.08591,0.0,0.0,0.0,Long,Closed,462
463,463,0,14351.175004682027,2024-07-29 07:00:00+00:00,1.08447,0.0,2024-07-29 08:00:00+00:00,1.08447,0.0,0.0,0.0,Long,Closed,463
464,464,0,14388.989439292467,2024-07-29 12:00:00+00:00,1.08162,0.0,2024-07-29 13:00:00+00:00,1.08162,0.0,0.0,0.0,Long,Closed,464
465,465,0,14381.942205172585,2024-07-29 16:00:00+00:00,1.08215,0.0,2024-07-29 17:00:00+00:00,1.08215,0.0,0.0,0.0,Short,Closed,465
466,466,0,14387.6592439148,2024-07-30 00:00:00+00:00,1.08172,0.0,2024-07-30 04:00:00+00:00,1.08223,0.0,7.337706214397258,0.00047147136042603385,Long,Closed,466
467,467,0,14368.176259707785,2024-07-30 10:00:00+00:00,1.08334,0.0,2024-07-30 11:00:00+00:00,1.08288,0.0,6.60936107946327,0.00042461277161356465,Short,Closed,467
468,468,0,14395.253437560723,2024-07-30 17:00:00+00:00,1.08144,0.0,2024-07-30 20:00:00+00:00,1.08144,0.0,0.0,0.0,Short,Closed,468
469,469,0,14387.803029127235,2024-07-31 00:00:00+00:00,1.082,0.0,2024-07-31 01:00:00+00:00,1.082,0.0,0.0,0.0,Short,Closed,469
470,470,0,14379.03208534135,2024-07-31 02:00:00+00:00,1.08266,0.0,2024-07-31 07:00:00+00:00,1.082,0.0,9.490161176323454,0.0006096096650840266,Short,Closed,470
471,471,0,14372.89990572367,2024-07-31 10:00:00+00:00,1.08332,0.0,2024-07-31 12:00:00+00:00,1.08332,0.0,0.0,0.0,Short,Closed,471
472,472,0,14437.804187369444,2024-08-01 08:00:00+00:00,1.07845,0.0,2024-08-01 09:00:00+00:00,1.07845,0.0,0.0,0.0,Long,Closed,472
473,473,0,14421.756982233655,2024-08-01 12:00:00+00:00,1.07965,0.0,2024-08-01 13:00:00+00:00,1.07965,0.0,0.0,0.0,Short,Closed,473
474,474,0,14435.528662428453,2024-08-01 16:00:00+00:00,1.07862,0.0,2024-08-01 18:00:00+00:00,1.07862,0.0,0.0,0.0,Long,Closed,474
475,475,0,14435.261000768167,2024-08-01 23:00:00+00:00,1.07864,0.0,2024-08-02 03:00:00+00:00,1.07918,0.0,7.795040940414765,0.0005006304234962517,Long,Closed,475
476,476,0,14413.643248135624,2024-08-02 05:00:00+00:00,1.08042,0.0,2024-08-02 07:00:00+00:00,1.08042,0.0,0.0,0.0,Short,Closed,476
477,477,0,14392.329567060397,2024-08-02 09:00:00+00:00,1.08202,0.0,2024-08-02 10:00:00+00:00,1.08202,0.0,0.0,0.0,Short,Closed,477
478,478,0,14377.447456608279,2024-08-02 11:00:00+00:00,1.08314,0.0,2024-08-02 12:00:00+00:00,1.08314,0.0,0.0,0.0,Short,Closed,478
479,479,0,14279.625548480313,2024-08-02 13:00:00+00:00,1.09056,0.0,2024-08-02 14:00:00+00:00,1.09056,0.0,0.0,0.0,Short,Closed,479
480,480,0,14272.296757598337,2024-08-02 17:00:00+00:00,1.09112,0.0,2024-08-02 20:00:00+00:00,1.09112,0.0,0.0,0.0,Long,Closed,480
481,481,0,14262.231944747813,2024-08-05 01:00:00+00:00,1.09189,0.0,2024-08-05 02:00:00+00:00,1.09189,0.0,0.0,0.0,Short,Closed,481
482,482,0,14246.965800734351,2024-08-05 03:00:00+00:00,1.09306,0.0,2024-08-05 04:00:00+00:00,1.09306,0.0,0.0,0.0,Short,Closed,482
483,483,0,14219.906530809476,2024-08-05 09:00:00+00:00,1.09514,0.0,2024-08-05 10:00:00+00:00,1.09489,0.0,3.5549766327039833,0.0002282813156309819,Short,Closed,483
484,484,0,14236.870429139975,2024-08-06 06:00:00+00:00,1.09391,0.0,2024-08-06 07:00:00+00:00,1.09391,0.0,0.0,0.0,Long,Closed,484
485,485,0,14246.898778875991,2024-08-06 20:00:00+00:00,1.09314,0.0,2024-08-06 21:00:00+00:00,1.09286,0.0,3.989131658085171,0.0002561428545291477,Short,Closed,485
486,486,0,14268.355659354269,2024-08-07 03:00:00+00:00,1.09158,0.0,2024-08-07 04:00:00+00:00,1.09158,0.0,0.0,0.0,Long,Closed,486
487,487,0,14275.417647967015,2024-08-07 05:00:00+00:00,1.09104,0.0,2024-08-07 07:00:00+00:00,1.09158,0.0,7.70872552990113,0.0004949406071270768,Long,Closed,487
488,488,0,14260.28441932778,2024-08-07 20:00:00+00:00,1.09236,0.0,2024-08-07 21:00:00+00:00,1.09236,0.0,0.0,0.0,Short,Closed,488
489,489,0,14255.977713987404,2024-08-07 22:00:00+00:00,1.09269,0.0,2024-08-07 23:00:00+00:00,1.09269,0.0,0.0,0.0,Short,Closed,489
490,490,0,14254.28184723641,2024-08-08 00:00:00+00:00,1.09282,0.0,2024-08-08 02:00:00+00:00,1.09282,0.0,0.0,0.0,Short,Closed,490
491,491,0,14255.84724837275,2024-08-08 09:00:00+00:00,1.0927,0.0,2024-08-08 10:00:00+00:00,1.0927,0.0,0.0,0.0,Long,Closed,491
492,492,0,14261.067736241775,2024-08-09 03:00:00+00:00,1.0923,0.0,2024-08-09 06:00:00+00:00,1.0923,0.0,0.0,0.0,Short,Closed,492
493,493,0,14275.705464081913,2024-08-09 12:00:00+00:00,1.09118,0.0,2024-08-09 13:00:00+00:00,1.09176,0.0,8.279909169166785,0.0005315346688905123,Long,Closed,493
494,494,0,14261.905567550317,2024-08-09 15:00:00+00:00,1.09241,0.0,2024-08-09 16:00:00+00:00,1.09224,0.0,2.424523946485351,0.00015561922721334115,Short,Closed,494
495,495,0,14273.677689024516,2024-08-09 20:00:00+00:00,1.09156,0.0,2024-08-11 22:00:00+00:00,1.09156,0.0,0.0,0.0,Long,Closed,495
496,496,0,14267.926390321978,2024-08-12 12:00:00+00:00,1.092,0.0,2024-08-12 14:00:00+00:00,1.09265,0.0,9.274152153706382,0.0005952380952379088,Long,Closed,496
497,497,0,14254.157661905056,2024-08-12 22:00:00+00:00,1.09325,0.0,2024-08-12 23:00:00+00:00,1.09325,0.0,0.0,0.0,Short,Closed,497
498,498,0,14248.292826074521,2024-08-13 03:00:00+00:00,1.0937,0.0,2024-08-13 04:00:00+00:00,1.0937,0.0,0.0,0.0,Short,Closed,498
499,499,0,14244.64602998017,2024-08-13 05:00:00+00:00,1.09398,0.0,2024-08-13 06:00:00+00:00,1.0937,0.0,3.98850088839572,0.0002559461781751854,Short,Closed,499
500,500,0,14267.127830294807,2024-08-13 08:00:00+00:00,1.09234,0.0,2024-08-13 09:00:00+00:00,1.09234,0.0,0.0,0.0,Long,Closed,500
501,501,0,14244.307519622902,2024-08-13 12:00:00+00:00,1.09409,0.0,2024-08-13 13:00:00+00:00,1.09409,0.0,0.0,0.0,Short,Closed,501
502,502,0,14168.80719883648,2024-08-13 18:00:00+00:00,1.09992,0.0,2024-08-14 06:00:00+00:00,1.09992,0.0,0.0,0.0,Short,Closed,502
503,503,0,14142.833923937984,2024-08-14 08:00:00+00:00,1.10194,0.0,2024-08-14 09:00:00+00:00,1.10194,0.0,0.0,0.0,Short,Closed,503
504,504,0,14144.117489058512,2024-08-14 16:00:00+00:00,1.10184,0.0,2024-08-14 17:00:00+00:00,1.10184,0.0,0.0,0.0,Long,Closed,504
505,505,0,14158.895251291671,2024-08-15 01:00:00+00:00,1.10069,0.0,2024-08-15 04:00:00+00:00,1.10116,0.0,6.654680768106118,0.000427004878757808,Long,Closed,505
506,506,0,14188.165251214912,2024-08-15 15:00:00+00:00,1.09856,0.0,2024-08-16 05:00:00+00:00,1.09856,0.0,0.0,0.0,Short,Closed,506
